,selpT0,selpT1,selpT2,selpT3,selEta0,selEta1,selEta2,selEta3,selPhi0,selPhi1,selPhi2,selPhi3,selCharge0,selCharge1,selCharge2,selCharge3,dPhi0,dPhi1,dRA0,dRA1,event,invMassA0,invMassA1,Predict
325,33.46329879760742,62.08306121826172,50.19829177856445,100.04701232910156,0.6513216495513916,0.8352425694465637,0.0009963354095816612,0.15629823505878448,-2.511418342590332,-1.3428353071212769,1.8458067178726196,1.9195338487625122,1.0,-1.0,-1.0,1.0,-1.1685830354690552,-0.07372713088989258,1.1829679689497756,0.17191384346420183,108.0,50.98018421021557,12.192592598296189,1.0
330,60.47312927246094,32.131431579589844,24.794172286987305,12.131860733032227,0.1558072417974472,0.325819194316864,1.5749249458312988,0.4199065566062927,0.7233237028121948,-0.518442690372467,-1.673651099205017,2.4351248741149902,1.0,-1.0,-1.0,1.0,1.2417664527893066,-4.108776092529297,1.2533507040219836,4.268033308246238,110.0,51.833906606360024,37.296236414614775,1.0
333,54.530517578125,34.64455795288086,17.179424285888672,14.424242973327637,0.38940155506134033,-0.005540595389902592,0.43334975838661194,0.1928076595067978,-1.5593657493591309,-1.7463322877883911,3.105024814605713,1.0565265417099,-1.0,1.0,1.0,-1.0,0.18696653842926025,2.0484981536865234,0.43696201176970595,2.062572468300351,111.0,19.08851315811093,27.163478006328752,1.0
339,37.04868698120117,31.884193420410156,27.526226043701172,14.90824031829834,-0.039885103702545166,-0.5147566199302673,0.2071053385734558,0.6193695068359375,-0.9065343141555786,-0.3302886486053467,1.9887083768844604,-0.28951242566108704,-1.0,1.0,-1.0,1.0,-0.5762456655502319,2.2782208919525146,0.7467007593339152,2.315221841846277,113.0,25.552665249055075,37.747232596069765,1.0
348,63.99475860595703,36.95885467529297,20.788663864135742,9.688555717468262,0.8225353360176086,0.3301869332790375,0.22787877917289734,0.012240923941135406,0.3672678768634796,0.8600404262542725,-1.587679386138916,-1.578863501548767,-1.0,1.0,1.0,-1.0,-0.49277254939079285,-0.008815884590148926,0.6965857701046754,0.21581799656959944,116.0,33.87926777237382,3.068813368937988,1.0
351,72.2291259765625,30.288251876831055,18.948341369628906,12.513219833374023,1.804039478302002,1.9353032112121582,-0.10217040032148361,0.5120580792427063,-2.7158236503601074,-2.0075807571411133,-2.705416440963745,1.4959579706192017,-1.0,1.0,-1.0,1.0,-0.7082428932189941,-4.201374530792236,0.7203042158509975,4.246036337839107,117.0,33.01518777882047,28.256497750098784,1.0
354,38.854461669921875,25.751296997070312,13.693211555480957,10.386219024658203,0.479275643825531,0.12986429035663605,1.6429545879364014,2.0783793926239014,-0.05704858526587486,0.85478675365448,-2.8292019367218018,-2.145803451538086,-1.0,1.0,-1.0,1.0,-0.9118353128433228,-0.6833984851837158,0.9764896016314333,0.8103260146931881,118.0,29.98734593071272,9.553516092581685,1.0
363,40.205467224121094,24.680898666381836,24.51988983154297,10.324347496032715,-0.12812678515911102,0.4060644507408142,0.47474080324172974,-1.5625534057617188,-2.812528371810913,-3.0551161766052246,0.2275252640247345,1.5301637649536133,-1.0,1.0,1.0,-1.0,0.24258780479431152,-1.3026385307312012,0.5866933913615802,2.418146933691197,121.0,18.6567263371693,42.900924989453806,1.0
375,67.48661041259766,53.16083908081055,20.85358238220215,19.847225189208984,-0.046956051141023636,-0.2750394344329834,0.1524277776479721,-0.9114611148834229,0.5902169942855835,0.8421578407287598,-0.5851328372955322,-0.8482716083526611,1.0,-1.0,1.0,-1.0,-0.25194084644317627,0.2631387710571289,0.3398473503497781,1.0959478181882083,125.0,20.346210874428298,23.298948174693148,1.0
380,42.64582824707031,28.40167808532715,28.550100326538086,24.363698959350586,-0.7306882739067078,-1.08077871799469,-1.4330581426620483,-1.6826231479644775,1.426702857017517,0.9051156044006348,2.9176876544952393,-1.4947607517242432,1.0,-1.0,-1.0,1.0,0.5215872526168823,4.412448406219482,0.628185148769173,4.419500382330615,126.0,21.727497921973935,42.96231902569043,1.0
389,54.26535415649414,12.574747085571289,41.38771438598633,9.318354606628418,-1.570007085800171,0.07384870946407318,-0.3383132219314575,-0.06363066285848618,-2.18703556060791,-2.1809327602386475,1.3234349489212036,-1.2749062776565552,1.0,-1.0,-1.0,1.0,-0.006102800369262695,2.598341226577759,1.643867138422965,2.6128198625047614,129.0,47.9424172242314,38.22168335562654,1.0
396,29.122608184814453,27.996910095214844,24.044275283813477,8.311046600341797,-1.2098461389541626,-0.9811038970947266,-0.5686569213867188,-1.7669216394424438,-0.15376783907413483,0.9339724183082581,2.4666941165924072,-1.7546199560165405,1.0,-1.0,-1.0,1.0,-1.0877403020858765,4.221313953399658,1.1115313661758512,4.388089541896772,132.0,30.267144049242972,30.18417197033333,1.0
404,32.03278732299805,15.136610984802246,28.323436737060547,12.37490463256836,-0.386990487575531,-0.38540369272232056,-0.39755547046661377,1.115465760231018,-1.3812915086746216,-3.106332778930664,-0.8702878952026367,0.8040175437927246,1.0,-1.0,-1.0,1.0,1.7250412702560425,-1.6743054389953613,1.7250420000697047,2.2566638977905473,134.0,33.44729276557609,41.72582888215809,1.0
402,32.03278732299805,28.323436737060547,15.136610984802246,12.37490463256836,-0.386990487575531,-0.39755547046661377,-0.38540369272232056,1.115465760231018,-1.3812915086746216,-0.8702878952026367,-3.106332778930664,0.8040175437927246,1.0,-1.0,-1.0,1.0,-0.5110036134719849,-3.9103503227233887,0.5111128171401247,4.188490054918233,134.0,15.228375580929868,33.93002199697978,1.0
405,121.86766052246094,24.365346908569336,22.499547958374023,12.729066848754883,0.6309323906898499,0.22668324410915375,-1.724825382232666,0.18724346160888672,-0.8152973651885986,-0.250456839799881,1.9977167844772339,-2.3084969520568848,1.0,-1.0,1.0,-1.0,-0.56484055519104,4.306213855743408,0.6945949994436904,4.711632947820329,135.0,37.60746278562068,46.975649063038496,1.0
408,40.257450103759766,40.250518798828125,25.302719116210938,13.327990531921387,0.5307904481887817,0.3625463545322418,-1.9645730257034302,-0.26235827803611755,-0.2836028039455414,0.9194270372390747,-2.5408594608306885,-2.02494740486145,1.0,-1.0,1.0,-1.0,-1.2030298709869385,-0.5159120559692383,1.2147373977684068,1.7786793401877121,136.0,46.06063393522048,36.39897171842543,1.0
427,18.215299606323242,41.43779754638672,33.91666030883789,16.028032302856445,-1.169686198234558,-1.4459034204483032,-1.786342978477478,-1.660995602607727,2.5056068897247314,-3.094306707382202,-0.15002663433551788,-0.11386865377426147,-1.0,1.0,1.0,-1.0,5.599913597106934,-0.03615798056125641,5.606721702466656,0.13045828527042974,142.0,19.920951955865156,3.043536988435933,1.0
